Label,Vulnerability Name,Package Name,Package Version,Type,Publish Date
H,Privilege Escalation,microsoft.aspnetcore.mvc.localization,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
M,Authentication Bypass,microsoft.aspnetcore.mvc.localization,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
H,Improper Certificate Validation,microsoft.aspnetcore.mvc.formatters.xml,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
H,Privilege Escalation,microsoft.aspnetcore.mvc.formatters.xml,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
M,Authentication Bypass,microsoft.aspnetcore.mvc.formatters.xml,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
H,Improper Certificate Validation,microsoft.aspnetcore.mvc.formatters.json,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
H,Privilege Escalation,microsoft.aspnetcore.mvc.formatters.json,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
M,Authentication Bypass,microsoft.aspnetcore.mvc.formatters.json,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
H,Improper Certificate Validation,microsoft.aspnetcore.mvc.dataannotations,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
H,Privilege Escalation,microsoft.aspnetcore.mvc.dataannotations,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
M,Authentication Bypass,microsoft.aspnetcore.mvc.dataannotations,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
H,Improper Certificate Validation,microsoft.aspnetcore.mvc.cors,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
H,Privilege Escalation,microsoft.aspnetcore.mvc.cors,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
M,Authentication Bypass,microsoft.aspnetcore.mvc.cors,"[1,1.0.4),[1.1,1.1.3)",NuGet,"1,May,2017"
,,,,,
L,Information Exposure,org.jenkins-ci.main:jenkins-core,"[,1.480.2),[1.490,1.498)",Maven,"2,Aug,2018"
H,Arbitrary Command Injection,egg-scripts,&lt;2.8.1,npm,"2,Aug,2018"
M,Improper Authorization,org.jenkins-ci.main:jenkins-core,"[,2.121.3),[2.130,2.138)",Maven,"2,Aug,2018"
H,Arbitrary Code Execution,org.apache.sentry:sentry-binding-hive,"[,2.0.1)",Maven,"2,Aug,2018"
M,Cross-site Scripting (XSS),phpmyadmin/phpmyadmin,&lt;4.8.3,Composer,"2,Aug,2018"
M,Information Exposure,org.jenkins-ci.main:jenkins-core,"[,2.121.3),[2.130,2.138)",Maven,"2,Aug,2018"
M,Authentication Bypass,org.jenkins-ci.main:jenkins-core,"[,2.121.3),[2.130,2.138)",Maven,"2,Aug,2018"
M,Denial of Service (DoS),org.jenkins-ci.main:jenkins-core,"[,2.121.3),[2.130,2.138)",Maven,"2,Aug,2018"
H,Denial of Service (DoS),org.jenkins-ci.main:jenkins-core,"[,2.121.3),[2.130,2.138)",Maven,"2,Aug,2018"
M,Deserialization of Untrusted Data,org.jenkins-ci.main:jenkins-core,"[,2.121.3),[2.130,2.138)",Maven,"2,Aug,2018"
H,Remote Code Execution,org.apache.struts:struts2-core,"[2.3.0, 2.3.35),[2.5.0, 2.5.17)",Maven,"2,Aug,2018"
M,Cross-site Scripting (XSS),villagedefrance/opencart-overclocked,&gt;&#x3D;0.0.0,Composer,"2,Aug,2018"
C,Directory Traversal,serve,&lt;7.1.3,npm,"2,Aug,2018"
H,Directory Traversal,ponse,&lt;2.0.3,npm,"2,Aug,2018"
H,Cross-site Scripting (XSS),node-red,&lt;0.18.6,npm,"2,Aug,2018"
M,Cross-site Scripting (XSS),m-server,&lt;1.4.2,npm,"2,Aug,2018"
C,Privilege Escalation,express-cart,&lt;1.1.6,npm,"2,Aug,2018"
H,Arbitrary Command Injection,entitlements,&lt;1.3.0,npm,"2,Aug,2018"
M,Cross-site Scripting (XSS),buttle,*,npm,"2,Aug,2018"
H,XML External Entity (XXE) Injection,org.jenkins-ci.dom4j:dom4j,"[0,]",Maven,"2,Aug,2018"
C,XML External Entity (XXE) Injection,org.eclipse.rdf4j:rdf4j-rio-trix,"[,2.4.1)",Maven,"2,Aug,2018"
C,XML External Entity (XXE) Injection,org.eclipse.rdf4j:rdf4j-rio-rdfxml,"[,2.4.1)",Maven,"2,Aug,2018"
H,XML External Entity (XXE) Injection,org.dom4j:dom4j,"[2.0.0,2.0.3),[2.1.0,2.1.1)",Maven,"2,Aug,2018"
H,XML External Entity (XXE) Injection,dom4j:dom4j,"[0,]",Maven,"2,Aug,2018"
C,Arbitrary File Upload,elefant/cms,&lt;2.0.4,Composer,"2,Aug,2018"
H,Improper Input Validation,flask,"[,0.12.3)",pip,"2,Aug,2018"
H,Denial of Service (DoS),pycryptodome,"[,3.6.6)",pip,"2,Aug,2018"
M,Cross-site Scripting (XSS),jplayer,&lt;2.3.0,npm,"2,Aug,2018"
M,Cross-site Scripting (XSS),jplayer,&lt;2.3.2,npm,"2,Aug,2018"
M,Cross-site Scripting (XSS),jplayer,&lt;2.2.20,npm,"2,Aug,2018"
,,,,,
M,Cross-site Scripting (XSS),com.paul8620.jenkins.plugins:pipeline-aggregator-view,"[,1.9)",Maven,"2,Dec,2019"
M,Cross-site Scripting (XSS),tech.andrey.jenkins:mission-control-view,"[0,]",Maven,"2,Dec,2019"
M,Cross-site Scripting (XSS),org.jenkins-ci.plugins:buildgraph-view,"[0,]",Maven,"2,Dec,2019"
M,Credential Exposure,com.redgate.plugins.redgatesqlci:redgate-sql-ci,"[,2.0.4)",Maven,"2,Dec,2019"
M,Insufficiently Protected Credentials,org.jenkins-ci.plugins:teamconcert,"[0,]",Maven,"2,Dec,2019"
M,Credential Exposure,org.jenkins-ci.plugins:rundeck,"[,3.6.6)",Maven,"2,Dec,2019"
L,Credential Exposure,org.jenkins-ci.plugins:weibo,"[0,]",Maven,"2,Dec,2019"
H,XML External Entity (XXE) Injection,org.jenkins-ci.plugins.m2release:m2release,"[,0.16.2)",Maven,"2,Dec,2019"
H,Cross-site Scripting (XSS),nextcloud-vue-collections,&lt;0.4.2,npm,"2,Dec,2019"
M,Cross-Site Request Forgery (CSRF),com.alauda.jenkins.plugins:alauda-devops-pipeline,"[0,]",Maven,"2,Dec,2019"
M,Cross-Site Request Forgery (CSRF),org.jenkins-ci.plugins:rapiddeploy-jenkins,"[0,]",Maven,"2,Dec,2019"
H,Cross-Site Request Forgery (CSRF),org.jenkins-ci.plugins:teamconcert,"[0,]",Maven,"2,Dec,2019"
M,Cross-Site Request Forgery (CSRF),org.jenkins-ci.plugins:mantis,"[0,]",Maven,"2,Dec,2019"
M,Cross-Site Request Forgery (CSRF),org.jenkins-ci.plugins:websphere-deployer,"[0,]",Maven,"2,Dec,2019"
M,Cross-Site Request Forgery (CSRF),io.alauda.jenkins.plugins:alauda-kubernetes-support,"[0,]",Maven,"2,Dec,2019"
M,Cross-Site Request Forgery (CSRF),com.sonyericsson.jenkins.plugins.bfa:build-failure-analyzer,"[,1.24.2)",Maven,"2,Dec,2019"
M,Cross-Site Request Forgery (CSRF),com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,"[,2.30.2)",Maven,"2,Dec,2019"
H,Denial of Service (DoS),libsasl2,&gt;&#x3D;0.0.0,cocoapods,"2,Dec,2019"
H,Command Injection,mikehaertl/php-shellcommand,&lt;1.6.1,Composer,"2,Dec,2019"
M,Information Exposure,rack,"&lt;1.6.12,&gt;&#x3D;2.0.0.alpha, &lt;2.0.8",RubyGems,"1,Dec,2019"
L,Insufficiently Protected Credentials,org.jenkins-ci.plugins:bitbucket-oauth,"[,0.10)",Maven,"1,Dec,2019"
M,Denial of Service (DoS),org.yaml:snakeyaml,"[,1.26)",Maven,"1,Dec,2019"
C,Arbitrary Code Execution,io.pebbletemplates:pebble,"[,3.1.4)",Maven,"1,Dec,2019"
C,Arbitrary Code Execution,com.mitchellbosecke:pebble,"[,3.1.4)",Maven,"1,Dec,2019"
H,Arbitrary File Upload,verot/class.upload.php,"&gt;&#x3D;2.0.0, &lt;2.0.8,&gt;&#x3D;1.0.0, &lt;1.0.7",Composer,"1,Dec,2019"
H,Arbitrary File Upload,verot/class.upload.php,"&gt;&#x3D;1.0.0, &lt;1.0.4,&gt;&#x3D;2.0.0. &lt;2.0.5",Composer,"1,Dec,2019"
M,SQL Injection,typo3/cms-core,"&gt;&#x3D;10.0.0, &lt;10.2.1,&gt;&#x3D;9.0.0, &lt;9.5.12,&gt;&#x3D;8.0.0, &lt;8.7.30",Composer,"1,Dec,2019"
M,SQL Injection,typo3/cms,"&gt;&#x3D;10.0.0, &lt;10.2.1,&gt;&#x3D;9.0.0, &lt;9.5.12,&gt;&#x3D;8.0.0, &lt;8.7.30",Composer,"1,Dec,2019"
H,Arbitrary File Upload,contao/core-bundle,"&gt;&#x3D;4.5.0, &lt;4.8.6,&gt;&#x3D;4.0.0, &lt;4.4.46",Composer,"1,Dec,2019"
H,Deserialization of Untrusted Data,typo3/cms-core,"&gt;&#x3D;8.0.0, &lt;8.7.30,&gt;&#x3D;9.0.0, &lt;9.5.12",Composer,"1,Dec,2019"
,,,,,
C,Malicious Package,exprss,*,npm,"1,May,2019"
C,Malicious Package,experss,*,npm,"1,May,2019"
C,Malicious Package,erquest,*,npm,"1,May,2019"
C,Malicious Package,equest,*,npm,"1,May,2019"
C,Malicious Package,eact,*,npm,"1,May,2019"
C,Malicious Package,commnader,*,npm,"1,May,2019"
C,Malicious Package,chak,*,npm,"1,May,2019"
C,Malicious Package,calk,*,npm,"1,May,2019"
C,Malicious Package,aysnc,*,npm,"1,May,2019"
C,Malicious Package,asyync,*,npm,"1,May,2019"
C,Malicious Package,asynnc,*,npm,"1,May,2019"
C,Malicious Package,asymc,*,npm,"1,May,2019"
C,Malicious Package,asycn,*,npm,"1,May,2019"
C,Malicious Package,asnyc,*,npm,"1,May,2019"
C,Malicious Package,asnc,*,npm,"1,May,2019"
C,Malicious Package,asinc,*,npm,"1,May,2019"
C,Malicious Package,aasync,*,npm,"1,May,2019"
C,Malicious Package,4equest,*,npm,"1,May,2019"
M,Cross-site Scripting (XSS),angular-froala,*,npm,"1,May,2019"
M,Cross-site Scripting (XSS),org.webjars.npm:angular-froala,"[0,]",Maven,"1,May,2019"
M,Cross-site Scripting (XSS),simditor,&lt;2.3.22,npm,"1,May,2019"
M,Cross-site Scripting (XSS),org.webjars:simditor,"[0,]",Maven,"1,May,2019"
M,Cross-site Scripting (XSS),org.webjars.bower:simditor,"[0,]",Maven,"1,May,2019"
H,Regular Expression Denial of Service (ReDoS),remarkable,&gt;&#x3D;1.0.0 &lt;1.7.3,npm,"1,May,2019"
H,Cross-site Scripting (XSS),remarkable,&gt;&#x3D;1.6.0 &lt;1.7.2,npm,"1,May,2019"
H,Regular Expression Denial of Service (ReDoS),org.webjars:remarkable,"[0,]",Maven,"1,May,2019"
H,Cross-site Scripting (XSS),org.webjars.npm:remarkable,"[1.6.0,1.7.2)",Maven,"1,May,2019"
H,Regular Expression Denial of Service (ReDoS),org.webjars.npm:remarkable,"[1.0.0,1.7.3)",Maven,"1,May,2019"
H,Cross-site Scripting (XSS),org.webjars.bowergithub.jonschlinkert:remarkable,"[1.6.0,1.7.2)",Maven,"1,May,2019"
H,Regular Expression Denial of Service (ReDoS),org.webjars.bowergithub.jonschlinkert:remarkable,"[1.0.0,1.7.3)",Maven,"1,May,2019"
,,,,,
L,Arbitrary File Upload,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
M,Cross-site Request Forgery (CSRF),magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
H,Remote Code Execution,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
H,Remote Code Execution,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
H,Remote Code Execution,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
M,Resource Injection,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
L,Inadequate Encryption Strength,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
M,SQL Injection,magento/core,&lt;1.9.4.2,Composer,"1,Aug,2019"
M,SQL Injection,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
M,Improper Input Validation,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
H,Privilege Escalation,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
H,Arbitrary Code Execution,magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
M,Cross-site Scripting (XSS),magento/core,&lt;1.9.4.2,Composer,"1,Aug,2019"
M,Cross-site Scripting (XSS),magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"1,Aug,2019"
M,Cross-site Request Forgery (CSRF),bagisto/bagisto,&lt;0.1.6,Composer,"1,Aug,2019"
H,Cross-site Scripting (XSS),org.apache.ranger:ranger,"[0.7.0,2.0.0)",Maven,"1,Aug,2019"
C,Cross-site Scripting (XSS),backpack/crud,&lt;3.4.9,Composer,"1,Aug,2019"
C,Improper Key Management,mailpile,"[,1.0.0rc4)",pip,"1,Aug,2019"
C,Insufficient Randomness,werkzeug,"[,0.15.3)",pip,"1,Aug,2019"
M,Cross-site Scripting (XSS),magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"0,Aug,2019"
M,Cross-site Scripting (XSS),magento/core,&lt;1.9.4.2,Composer,"0,Aug,2019"
M,Cross-site Scripting (XSS),magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"0,Aug,2019"
M,Cross-site Scripting (XSS),magento/core,&lt;1.9.4.2,Composer,"0,Aug,2019"
M,Cross-site Scripting (XSS),magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"0,Aug,2019"
L,Cross-site Request Forgery (CSRF),magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"0,Aug,2019"
M,Cross-site Scripting (XSS),magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"0,Aug,2019"
M,Cross-site Scripting (XSS),magento/core,&lt;1.9.4.2,Composer,"0,Aug,2019"
M,Cross-site Scripting (XSS),magento/community-edition,"&gt;&#x3D;2.1.0, &lt;2.1.18,&gt;&#x3D;2.2.0, &lt;2.2.9,&gt;&#x3D;2.3.0, &lt;2.3.2",Composer,"0,Aug,2019"
M,Information Exposure,pyspark,"[,2.3.3)",pip,"0,Aug,2019"
M,Information Exposure,org.apache.spark:spark-core_2.11,"[,2.3.3)",Maven,"0,Aug,2019"
,,,,,
M,Cross-site Request Forgery (CSRF),grumpydictator/firefly-iii,&lt;5.6.1,Composer,"2,Sep,2021"
M,Cross-site Request Forgery (CSRF),openvpn-monitor,"[0,]",pip,"2,Sep,2021"
C,Command Injection,openvpn-monitor,"[0,]",pip,"2,Sep,2021"
M,Access Restriction Bypass,openvpn-monitor,"[0,]",pip,"2,Sep,2021"
M,Access Restriction Bypass,web-auth/webauthn-framework,"&gt;&#x3D;3.3.0, &lt;3.3.4",Composer,"2,Sep,2021"
C,Arbitrary Code Execution,halibut,"[,4.4.7)",NuGet,"2,Sep,2021"
M,Access Restriction Bypass,ghost,"&gt;&#x3D;4.0.0 &lt;4.15.1,&gt;&#x3D;3.18.0 &lt;3.42.6",npm,"2,Sep,2021"
L,Cross-site Scripting (XSS),github.com/mattermost/mattermost-server/v6,&lt;5.39.0,Go,"2,Sep,2021"
L,Cross-site Scripting (XSS),github.com/mattermost/mattermost-server/v5,&lt;5.39.0,Go,"2,Sep,2021"
M,Improper Authentication,org.keycloak:keycloak-server-spi-private,"[0,]",Maven,"2,Sep,2021"
H,Arbitrary Code Execution,src.elv.sh,&lt;0.14.0,Go,"2,Sep,2021"
H,Arbitrary Code Execution,github.com/elves/elvish,&lt;0.14.0,Go,"2,Sep,2021"
H,Arbitrary File Write,cobbler,"[,3.2.2)",pip,"2,Sep,2021"
C,Arbitrary Code Execution,cobbler,"[,3.2.2)",pip,"2,Sep,2021"
H,Improper Authorization,cobbler,"[,3.2.2)",pip,"2,Sep,2021"
M,Regular Expression Denial of Service (ReDoS),leo,"[,6.3)",pip,"2,Sep,2021"
H,Remote Code Execution (RCE),dotnetnuke.core,"[,9.1.1)",NuGet,"2,Sep,2021"
H,Cross-site Request Forgery (CSRF),qutebrowser,"[,1.4.1)",pip,"2,Sep,2021"
H,Code Injection,@asyncapi/modelina,*,npm,"2,Sep,2021"
M,Directory Traversal,github.com/in-toto/in-toto-golang/in_toto,&lt;0.3.0,Go,"2,Sep,2021"
H,HTTP Response Splitting,org.http4s:http4s-server_3,"[,0.21.29),[0.22.0,0.22.5),[0.23.0,0.23.4),[1.0.0-M1, 1.0.0-M27)",Maven,"2,Sep,2021"
H,HTTP Response Splitting,org.http4s:http4s-client_3,"[,0.21.29),[0.22.0,0.22.5),[0.23.0,0.23.4),[1.0.0-M1, 1.0.0-M27)",Maven,"2,Sep,2021"
H,Improper Authentication,apache-airflow,"[2.0.0, 2.1.3)",pip,"2,Sep,2021"
M,Timing Attack,org.apache.kafka:kafka-clients,"[,2.8.1)",Maven,"2,Sep,2021"
M,Timing Attack,org.apache.kafka:connect-runtime,"[,2.8.1)",Maven,"2,Sep,2021"
H,Use After Free,icu4c,&gt;&#x3D;0.0.0,cocoapods,"2,Sep,2021"
H,Denial of Service (DoS),py-evm,"[0,]",pip,"2,Sep,2021"
H,Server-Side Request Forgery (SSRF),com.bstek.ureport:ureport2-console,"[0,]",Maven,"2,Sep,2021"
H,Arbitrary File Upload,com.bstek.ureport:ureport2-console,"[0,]",Maven,"2,Sep,2021"
M,Arbitrary File Upload,feehi/cms,&lt;2.0.8.1,Composer,"2,Sep,2021"
,,,,,
M,Information Exposure,symfony/form,"&gt;&#x3D;2.7.0, &lt;2.7.38,&gt;&#x3D;2.8.0, &lt;2.8.31,&gt;&#x3D;3, &lt;3.1.0,&gt;&#x3D;3.1.0, &lt;3.2.0,&gt;&#x3D;3.2.0, &lt;3.2.14,&gt;&#x3D;3.3.0, &lt;3.3.13,&gt;&#x3D;3.4-BETA0, &lt;3.4-BETA5,&gt;&#x3D;4.0-BETA0, &lt;4.0-BETA5",Composer,"0,Dec,2017"
M,SQL Injection,contao/listing-bundle,"&gt;&#x3D;3, &lt;3.5.30,&gt;&#x3D;4, &lt;4.4.8",Composer,"0,Dec,2017"
M,SQL Injection,contao/core,"&gt;&#x3D;3.0.0, &lt;3.5.31",Composer,"0,Dec,2017"
M,SQL Injection,contao/core-bundle,"&gt;&#x3D;3.0.0, &lt;3.5.30,&gt;&#x3D;4.0.0, &lt;4.4.8",Composer,"0,Dec,2017"
M,Cross-site Scripting (XSS),org.b3log:symphony,"[,2.3.0)",Maven,"0,Dec,2017"
M,HTTP Response Splitting,werkzeug,"[,0.8)",pip,"0,Dec,2017"
M,Directory Traversal,setuptools,"[,3.0)",pip,"0,Dec,2017"
M,Man-in-the-Middle (MitM),setuptools,"[,1.3)",pip,"0,Dec,2017"
M,Denial of Service (DoS),setuptools,"[,0.9.5)",pip,"0,Dec,2017"
H,Access Restriction Bypass,python-keystoneclient,"[1.5,1.5.4),[2,2.3.3)",pip,"0,Dec,2017"
M,Man-in-the-Middle (MitM),python-keystoneclient,"[,1.4.0)",pip,"0,Dec,2017"
M,Cross-site Scripting (XSS),python-cjson,"[,1.0.5]",pip,"0,Dec,2017"
M,Cross-site Scripting (XSS),pyramid,"[,1.6a2)",pip,"0,Dec,2017"
M,Security Bypass,pyjwt,"[,1.0.0)",pip,"0,Dec,2017"
C,Denial of Service (DoS),pillow,"[,3.1.1)",pip,"0,Dec,2017"
M,Cross-site Scripting (XSS),paste,"[,1.7.4)",pip,"0,Dec,2017"
M,Directory Traversal,paste,"[,1.1)",pip,"0,Dec,2017"
M,Directory Traversal,paste,"[,0.9.5)",pip,"0,Dec,2017"
M,Denial of Service (DoS),passlib,"[,1.4)",pip,"0,Dec,2017"
H,Information Exposure,oauthlib,"[,0.7.0)",pip,"0,Dec,2017"
M,Arbitrary Code Execution,ipython,"[,3.2.2)",pip,"0,Dec,2017"
M,Cross-site Scripting (XSS),ipython,"[,3.2.2)",pip,"0,Dec,2017"
M,Cross-site Scripting (XSS),html5lib,"[,0.99999999),[1.0b1,1.0b9)",pip,"0,Dec,2017"
M,Information Exposure,gevent,"[,1.2a1)",pip,"0,Dec,2017"
H,Access Restriction Bypass,formencode,"[,1.0.1)",pip,"0,Dec,2017"
M,Cross-site Scripting (XSS),djangorestframework,"[,2.3.14)",pip,"0,Dec,2017"
M,Information Exposure,djangorestframework,"[,2.3.12)",pip,"0,Dec,2017"
H,XML External Entity (XXE) Injection,djangorestframework,"[,2.2.1)",pip,"0,Dec,2017"
M,Cross-site Scripting (XSS),djangorestframework,"[,2.4.4)",pip,"0,Dec,2017"
M,Timing Attack,django-haystack,"[,1.1)",pip,"0,Dec,2017"
,,,,,
H,Denial of Service (DoS),ffmpeg-up-to-date,&gt;&#x3D;0.0.0,cocoapods,"2,Oct,2019"
H,Denial of Service (DoS),ffmpeg,&gt;&#x3D;0.0.0,cocoapods,"2,Oct,2019"
M,Arbitrary File Read,org.jenkins-ci.plugins:google-oauth-plugin,"[,0.10)",Maven,"2,Oct,2019"
M,Cross-site Scripting (XSS),hexo-admin,*,npm,"2,Oct,2019"
M,Improper Validation,org.jenkins-ci.plugins:bumblebee,"[,4.1.4)",Maven,"2,Oct,2019"
H,Arbitrary Code Execution,org.jenkins-ci.plugins.workflow:puppet-enterprise-pipeline,"[0,]",Maven,"2,Oct,2019"
L,Information Exposure,org.jenkins-ci.plugins:google-kubernetes-engine,"[,0.7.1)",Maven,"2,Oct,2019"
M,User Enummeration,org.jenkins-ci.plugins:crx-content-package-deployer,"[,1.9)",Maven,"2,Oct,2019"
M,Cross-Site Request Forgery (CSRF),org.jenkins-ci.plugins:rundeck,"[0,]",Maven,"2,Oct,2019"
M,Cross-Site Request Forgery (CSRF),org.jenkins-ci.plugins:oracle-cloud-infrastructure-compute-classic,"[0,]",Maven,"2,Oct,2019"
M,Cross-Site Request Forgery (CSRF),org.jenkins-ci.plugins:icescrum,"[,1.1.6)",Maven,"2,Oct,2019"
M,Information Exposure,org.jenkins-ci.plugins:icescrum,"[,1.1.6)",Maven,"2,Oct,2019"
M,Information Exposure,jenkins.xtc:extensivetesting,"[0,]",Maven,"2,Oct,2019"
H,Denial of Service (DoS),mongodb,&lt;3.1.13,npm,"1,Oct,2019"
H,Denial of Service (DoS),org.webjars.npm:mongodb,"(,3.1.13)",Maven,"1,Oct,2019"
M,Insufficiently Protected Credentials,org.jenkins-ci.plugins:view26,"[0,]",Maven,"1,Oct,2019"
H,Cross-site Scripting (XSS),magento/core,&lt;1.9.4.3,Composer,"1,Oct,2019"
M,Information Exposure,io.projectreactor.netty:reactor-netty,"[0.8.0,0.8.11.RELEASE)",Maven,"1,Oct,2019"
M,Remote Code Execution (RCE),magento/core,&lt;1.9.4.3,Composer,"1,Oct,2019"
M,Race Condition,magento/core,&lt;1.9.4.3,Composer,"1,Oct,2019"
M,Race Condition,magento/community-edition,"&gt;&#x3D;2.3, &lt;2.3.3",Composer,"1,Oct,2019"
H,HTTP Response Splitting,io.ratpack:ratpack-core,"(0.9.1,1.7.5)",Maven,"1,Oct,2019"
M,Remote Code Execution (RCE),magento/core,&lt;1.9.4.3,Composer,"1,Oct,2019"
M,Insufficiently Protected Credentials,io.jenkins.plugins:sofy-ai,"[0,]",Maven,"1,Oct,2019"
L,Insufficiently Protected Credentials,com.elasticbox.jenkins-ci.plugins:elasticbox,"[0,]",Maven,"1,Oct,2019"
M,Insufficiently Protected Credentials,com.soasta.jenkins:cloudtest,"[0,]",Maven,"1,Oct,2019"
M,Insufficiently Protected Credentials,org.jenkins-ci.plugins:neoload-jenkins-plugin,"[,2.2.6)",Maven,"1,Oct,2019"
L,Insufficiently Protected Credentials,org.jenkins-ci.plugins:delphix,"[0,]",Maven,"1,Oct,2019"
M,Insufficiently Protected Credentials,org.jenkins-ci.plugins:fortify-on-demand-uploader,"[0,]",Maven,"1,Oct,2019"
L,Arbitrary File Upload,slub/slub-events,&lt;3.0.3,Composer,"1,Oct,2019"
,,,,,
H,Prototype Pollution,y18n,"&lt;3.2.2,&gt;&#x3D;4.0.0 &lt;4.0.1,&gt;&#x3D;5.0.0 &lt;5.0.5",npm,"1,Nov,2020"
H,Prototype Pollution,org.webjars.npm:y18n,"[0,]",Maven,"1,Nov,2020"
M,Denial of Service (DoS),github.com/ethereum/go-ethereum/miner,&lt;1.9.23,Go,"1,Nov,2020"
M,Directory Traversal,net.sf.openas2:openas2-server,"[0,]",Maven,"1,Nov,2020"
M,Prototype Pollution,@firebase/util,&lt;0.3.4,npm,"0,Nov,2020"
M,Web Cache Poisoning,find-my-way,"&lt;2.2.5,&gt;&#x3D;3.0.0 &lt;3.0.5",npm,"0,Nov,2020"
H,Remote Code Execution (RCE),salt,"[,3000.4),[3001,3001.2)",pip,"0,Nov,2020"
H,Authentication Bypass,alerta-server,"[,7.5.7),[8.0.0,8.1.0)",pip,"0,Nov,2020"
H,NULL Pointer Dereference,ktbs.dev/teler/pkg/errors,&lt;0.0.1,Go,"0,Nov,2020"
H,Denial of Service (DoS),node-krb5,*,npm,"0,Nov,2020"
H,Denial of Service (DoS),krb5,*,npm,"0,Nov,2020"
M,Server-Side Request Forgery (SSRF),axios,&lt;0.21.1,npm,"0,Nov,2020"
M,Server-Side Request Forgery (SSRF),org.webjars.npm:axios,"[0,0.21.1)",Maven,"0,Nov,2020"
